HLA-DPB1,AAFA,49:01,0.0003459839250545
HLA-DPB1,AAFA,50:01,1.33070740407e-05
HLA-DPB1,AAFA,51:01,2.66141480811e-05
HLA-DPB1,AAFA,52:01,2.66141480814e-05
HLA-DPB1,AAFA,53:01,0.0002262202586892
HLA-DPB1,AAFA,55:01,0.0005855112577847
HLA-DPB1,AAFA,57:01,5.32282744714e-05
HLA-DPB1,AAFA,59:01,3.99212221194e-05
HLA-DPB1,AAFA,61:01N,0.0004125192952572
HLA-DPB1,AAFA,62:01,1.33070740407e-05
HLA-DPB1,AAFA,63:01,0.000585510725684
HLA-DPB1,AAFA,65:01,1.33070740406e-05
HLA-DPB1,AAFA,69:01,7.98424442134e-05
HLA-DPB1,AAFA,71:01,9.31495165901e-05
HLA-DPB1,AAFA,72:01,2.66141480811e-05
HLA-DPB1,AAFA,74:01,0.0001197636663159
HLA-DPB1,AAFA,80:01,0.0003459839061352
HLA-DPB1,AAFA,85:01,0.015848725182307
HLA-DPB1,AAFA,86:01,2.66141480814e-05
HLA-DPB1,AAFA,88:01,1.33070740406e-05
HLA-DPB1,AAFA,91:01,1.33070740407e-05
HLA-DPB1,AFA,01:01,0.300375806089862
HLA-DPB1,AFA,02:01,0.133299718139901
HLA-DPB1,AFA,02:02,0.0016963278307648
HLA-DPB1,AFA,03:01,0.0545452819346755
HLA-DPB1,AFA,04:01,0.0975466609593143
HLA-DPB1,AFA,04:02,0.129919004173251
HLA-DPB1,AFA,05:01,0.0049532782753673
HLA-DPB1,AFA,06:01,0.0032375634911406
HLA-DPB1,AFA,09:01,0.0013182893257336
HLA-DPB1,AFA,103:01,2.9079911597e-05
HLA-DPB1,AFA,10:01,0.0042844403086345
HLA-DPB1,AFA,110:01,9.6933038653e-06
HLA-DPB1,AFA,112:01,9.6933038653e-06
HLA-DPB1,AFA,11:01,0.0292834709782482
HLA-DPB1,AFA,122:01,9.6933038653e-06
HLA-DPB1,AFA,132:01,9.6933038653e-06
HLA-DPB1,AFA,13:01,0.0398571685752967
HLA-DPB1,AFA,143:01,1.93866077317e-05
HLA-DPB1,AFA,14:01,0.0046931231131892
HLA-DPB1,AFA,155:01,3.87732154623e-05
HLA-DPB1,AFA,156:01,9.6933038653e-06
HLA-DPB1,AFA,15:01,0.0047208668254125
HLA-DPB1,AFA,16:01,0.0013402526906632
HLA-DPB1,AFA,17:01,0.0720948975807774
HLA-DPB1,AFA,18:01,0.0621825442983989
HLA-DPB1,AFA,19:01,0.0029661509829011
HLA-DPB1,AFA,200:01,9.6933038657e-06
HLA-DPB1,AFA,20:01,0.0009790235853753
HLA-DPB1,AFA,21:01,2.9079911597e-05
HLA-DPB1,AFA,23:01,0.0008142375247176
HLA-DPB1,AFA,249:01,9.6933038653e-06
HLA-DPB1,AFA,264:01,9.6933038657e-06
HLA-DPB1,AFA,26:01,0.0004168783047026
HLA-DPB1,AFA,27:01,0.0002229459889109
HLA-DPB1,AFA,28:01,0.0006688379608754
HLA-DPB1,AFA,290:01,9.6933038653e-06
HLA-DPB1,AFA,29:01,0.0024915703385501
HLA-DPB1,AFA,30:01,0.0057190492807571
HLA-DPB1,AFA,34:01,0.0012504361953554
HLA-DPB1,AFA,35:01,0.0001357062541194
HLA-DPB1,AFA,39:01,0.0058166526974141
HLA-DPB1,AFA,40:01,0.0132500760063972
HLA-DPB1,AFA,45:01,9.6933038657e-06
HLA-DPB1,AFA,46:01,0.0003586522073951
HLA-DPB1,AFA,47:01,6.78531255056e-05
HLA-DPB1,AFA,48:01,9.6933038653e-06
HLA-DPB1,AFA,49:01,0.000436198673956
HLA-DPB1,AFA,50:01,9.6933038653e-06
HLA-DPB1,AFA,51:01,2.90799115463e-05
HLA-DPB1,AFA,52:01,1.93866077317e-05
HLA-DPB1,AFA,53:01,0.0001938660125559
HLA-DPB1,AFA,54:01,2.9079911597e-05
HLA-DPB1,AFA,55:01,0.0009402499085894
HLA-DPB1,AFA,57:01,3.87731870243e-05
HLA-DPB1,AFA,59:01,2.90799115932e-05
HLA-DPB1,AFA,60:01,2.90799114235e-05
HLA-DPB1,AFA,61:01N,0.0003392656352989
HLA-DPB1,AFA,62:01,9.6933038653e-06
HLA-DPB1,AFA,63:01,0.0006397580551353
HLA-DPB1,AFA,65:01,9.6933038657e-06
HLA-DPB1,AFA,69:01,7.75464309234e-05
HLA-DPB1,AFA,71:01,9.69323142194e-05
HLA-DPB1,AFA,72:01,1.93866077314e-05
HLA-DPB1,AFA,74:01,8.72397347101e-05
HLA-DPB1,AFA,75:01,9.6933038653e-06
HLA-DPB1,AFA,80:01,0.0003974252580511
HLA-DPB1,AFA,81:01,9.6933038653e-06
HLA-DPB1,AFA,83:01,9.6933038653e-06
HLA-DPB1,AFA,85:01,0.0157419254786485
HLA-DPB1,AFA,86:01,1.93866077317e-05
HLA-DPB1,AFA,88:01,9.6933038657e-06
HLA-DPB1,AFA,91:01,9.6933038653e-06
HLA-DPB1,AFA,95:01,9.6933038653e-06
HLA-DPB1,AFA,98:01,1.93866077317e-05
HLA-DPB1,AFB,01:01,0.287606645690848
HLA-DPB1,AFB,02:01,0.15592725634296
HLA-DPB1,AFB,02:02,0.001347103726987
HLA-DPB1,AFB,03:01,0.0571305147718731
HLA-DPB1,AFB,04:01,0.0861023798825553
HLA-DPB1,AFB,04:02,0.13414907942709
HLA-DPB1,AFB,05:01,0.0037045342688935
HLA-DPB1,AFB,06:01,0.0010103277950134
HLA-DPB1,AFB,09:01,0.0030309833857209
HLA-DPB1,AFB,10:01,0.0029187247418051
HLA-DPB1,AFB,11:01,0.0316569375832931
HLA-DPB1,AFB,13:01,0.0340143691061824
HLA-DPB1,AFB,14:01,0.0050607739466554
HLA-DPB1,AFB,15:01,0.0099910181335321
HLA-DPB1,AFB,16:01,0.0005612932189584
HLA-DPB1,AFB,17:01,0.076448136482861
HLA-DPB1,AFB,18:01,0.054782218230276
HLA-DPB1,AFB,19:01,0.0016838796568707
HLA-DPB1,AFB,20:01,0.0002245172878312
HLA-DPB1,AFB,23:01,0.0002245172878311
HLA-DPB1,AFB,26:01,0.0003367759317467
HLA-DPB1,AFB,28:01,0.0003367759317467
HLA-DPB1,AFB,290:01,0.0001122586439161
HLA-DPB1,AFB,29:01,0.001683879658733
HLA-DPB1,AFB,30:01,0.0105523049438223
HLA-DPB1,AFB,34:01,0.0022451728783116
HLA-DPB1,AFB,35:01,0.0001122586439161
HLA-DPB1,AFB,39:01,0.0056129321880783
HLA-DPB1,AFB,40:01,0.0108890884598011
HLA-DPB1,AFB,45:01,0.0001122586439156
HLA-DPB1,AFB,47:01,0.000449034575661
HLA-DPB1,AFB,49:01,0.0011225864391558
HLA-DPB1,AFB,53:01,0.0002245172878312
HLA-DPB1,AFB,54:01,0.0003367759317472
HLA-DPB1,AFB,55:01,0.0028064660978895
HLA-DPB1,AFB,60:01,0.0003367759317467
HLA-DPB1,AFB,61:01N,0.0001122586439161
HLA-DPB1,AFB,63:01,0.000785810507409
HLA-DPB1,AFB,69:01,0.0001122586439161
HLA-DPB1,AFB,71:01,0.0002245172878311
HLA-DPB1,AFB,80:01,0.0003367759317467
HLA-DPB1,AFB,81:01,0.0001122586439161
HLA-DPB1,AFB,85:01,0.0132465199560123
HLA-DPB1,AFB,98:01,0.0002245172878311
HLA-DPB1,AINDI,01:01,0.0208443019190889
HLA-DPB1,AINDI,02:01,0.216171797138681
HLA-DPB1,AINDI,02:02,0.0011727693150633
HLA-DPB1,AINDI,03:01,0.0501007672090636
HLA-DPB1,AINDI,04:01,0.364598369092493
HLA-DPB1,AINDI,04:02,0.0734496643529464
HLA-DPB1,AINDI,05:01,0.0106734312912398
HLA-DPB1,AINDI,06:01,0.0001196573014848
HLA-DPB1,AINDI,09:01,0.0540886998650448
HLA-DPB1,AINDI,100:01,9.57258411908e-05
HLA-DPB1,AINDI,108:01,2.39314602977e-05
HLA-DPB1,AINDI,109:01,7.17943808931e-05
HLA-DPB1,AINDI,10:01,0.0096443784970391
HLA-DPB1,AINDI,113:01,2.39314602977e-05
HLA-DPB1,AINDI,11:01,9.57257158051e-05
HLA-DPB1,AINDI,125:01,0.0001435887617862
HLA-DPB1,AINDI,139:01,7.17943808931e-05
HLA-DPB1,AINDI,13:01,0.0661564714240105
HLA-DPB1,AINDI,14:01,0.0432057306460037
HLA-DPB1,AINDI,150:01,7.17943808934e-05
HLA-DPB1,AINDI,15:01,0.0066529459627346
HLA-DPB1,AINDI,16:01,0.0043325488541314
HLA-DPB1,AINDI,17:01,0.0186487059526941
HLA-DPB1,AINDI,18:01,4.78629205954e-05
HLA-DPB1,AINDI,19:01,0.0011965730148853
HLA-DPB1,AINDI,20:01,0.0001435887617862
HLA-DPB1,AINDI,21:01,0.0021298999349731
HLA-DPB1,AINDI,23:01,0.0013162303163661
HLA-DPB1,AINDI,25:01,2.39314602978e-05
HLA-DPB1,AINDI,26:01,0.0482936868298904
HLA-DPB1,AINDI,28:01,0.0025606662513923
HLA-DPB1,AINDI,29:01,0.0005504235868472
HLA-DPB1,AINDI,30:01,7.17943808931e-05
HLA-DPB1,AINDI,31:01,0.0001196573014886
HLA-DPB1,AINDI,34:01,2.39314602977e-05
HLA-DPB1,AINDI,36:01,2.39314602977e-05
HLA-DPB1,AINDI,38:01,4.78629205954e-05
HLA-DPB1,AINDI,39:01,4.78629205956e-05
HLA-DPB1,AINDI,40:01,2.39314602977e-05
HLA-DPB1,AINDI,45:01,0.0005743550471112
HLA-DPB1,AINDI,46:01,0.0002632460632747
HLA-DPB1,AINDI,48:01,4.78629205956e-05
HLA-DPB1,AINDI,50:01,7.17943806628e-05
HLA-DPB1,AINDI,51:01,0.0002153821261335
HLA-DPB1,AINDI,52:01,2.39314602978e-05
HLA-DPB1,AINDI,63:01,2.39314602978e-05
HLA-DPB1,AINDI,65:01,7.17943805072e-05
HLA-DPB1,AINDI,66:01,4.78629205954e-05
HLA-DPB1,AINDI,71:01,9.57258411908e-05
HLA-DPB1,AINDI,72:01,2.39314602977e-05
HLA-DPB1,AINDI,78:01,7.17943806628e-05
HLA-DPB1,AINDI,81:01,2.39314602978e-05
HLA-DPB1,AINDI,85:01,2.39314602977e-05
HLA-DPB1,AINDI,91:01,0.0003829033647634
HLA-DPB1,AINDI,92:01,2.39314602978e-05
HLA-DPB1,AINDI,93:01,0.0009333269516105
HLA-DPB1,AISC,01:01,0.0575959921043985
HLA-DPB1,AISC,02:01,0.11519198644113
HLA-DPB1,AISC,02:02,0.0116861435726211
HLA-DPB1,AISC,03:01,0.0759599332220344
HLA-DPB1,AISC,04:01,0.34056761268018
HLA-DPB1,AISC,04:02,0.22704507511993
HLA-DPB1,AISC,05:01,0.0300500834724544
HLA-DPB1,AISC,06:01,0.005008347245409
HLA-DPB1,AISC,09:01,0.0058430717863105
HLA-DPB1,AISC,10:01,0.015859766239811
HLA-DPB1,AISC,11:01,0.011686143572621
HLA-DPB1,AISC,13:01,0.0258764543002296
HLA-DPB1,AISC,14:01,0.0242070116861432
HLA-DPB1,AISC,15:01,0.0041736226723206
HLA-DPB1,AISC,16:01,0.0016694490818034
HLA-DPB1,AISC,17:01,0.0258764607679466
HLA-DPB1,AISC,18:01,0.0041736227045076
HLA-DPB1,AISC,19:01,0.0033388981636059
HLA-DPB1,AISC,20:01,0.0041736226642122
HLA-DPB1,AISC,23:01,0.005008347245409
HLA-DPB1,AISC,26:01,0.0008347245409017
HLA-DPB1,AISC,28:01,0.0008347245409017
HLA-DPB1,AISC,30:01,0.0008347245409017
HLA-DPB1,AISC,49:01,0.0016694490818034
HLA-DPB1,AISC,85:01,0.0008347245409017
HLA-DPB1,ALANAM,01:01,0.0754475703324808
HLA-DPB1,ALANAM,02:01,0.160485933502061
HLA-DPB1,ALANAM,02:02,0.0070332480818416
HLA-DPB1,ALANAM,03:01,0.0959079283887472
HLA-DPB1,ALANAM,04:01,0.349104859331216
HLA-DPB1,ALANAM,04:02,0.157289002557545
HLA-DPB1,ALANAM,05:01,0.0230179028132985
HLA-DPB1,ALANAM,06:01,0.0070332480818416
HLA-DPB1,ALANAM,09:01,0.0070332480818414
HLA-DPB1,ALANAM,10:01,0.0204603580562656
HLA-DPB1,ALANAM,11:01,0.0095907928388747
HLA-DPB1,ALANAM,13:01,0.016624040920716
HLA-DPB1,ALANAM,14:01,0.0134271096694795
HLA-DPB1,ALANAM,15:01,0.0063938618925831
HLA-DPB1,ALANAM,16:01,0.004475703324808
HLA-DPB1,ALANAM,17:01,0.0140664961636832
HLA-DPB1,ALANAM,18:01,0.0051150895140664
HLA-DPB1,ALANAM,19:01,0.004475703324808
HLA-DPB1,ALANAM,20:01,0.0057544757033248
HLA-DPB1,ALANAM,23:01,0.0051150895140664
HLA-DPB1,ALANAM,28:01,0.0019181585677752
HLA-DPB1,ALANAM,29:01,0.0006393861892584
HLA-DPB1,ALANAM,34:01,0.0012787723785168
HLA-DPB1,ALANAM,35:01,0.0012787723785168
HLA-DPB1,ALANAM,40:01,0.0006393861892584
HLA-DPB1,ALANAM,41:01,0.0019181585677752
HLA-DPB1,ALANAM,45:01,0.0006393861892584
HLA-DPB1,ALANAM,51:01,0.0006393861892584
HLA-DPB1,ALANAM,78:01,0.0006393861892584
HLA-DPB1,ALANAM,81:01,0.0006393861892584
HLA-DPB1,ALANAM,85:01,0.0019181585677752
HLA-DPB1,AMIND,01:01,0.0546548079507401
HLA-DPB1,AMIND,02:01,0.129968616936498
HLA-DPB1,AMIND,02:02,0.0052301255229172
HLA-DPB1,AMIND,03:01,0.0941422454714486
HLA-DPB1,AMIND,04:01,0.380230119260485
HLA-DPB1,AMIND,04:02,0.180439327972791
HLA-DPB1,AMIND,05:01,0.0311192465107719
HLA-DPB1,AMIND,06:01,0.0094142256950095
HLA-DPB1,AMIND,09:01,0.0052301255230126
HLA-DPB1,AMIND,10:01,0.0151673640103391
HLA-DPB1,AMIND,11:01,0.0135983263486726
HLA-DPB1,AMIND,13:01,0.0219665271954426
HLA-DPB1,AMIND,14:01,0.0125523132706198
HLA-DPB1,AMIND,15:01,0.0044456014386805
HLA-DPB1,AMIND,16:01,0.0054916317991632
HLA-DPB1,AMIND,17:01,0.0109832635032772
HLA-DPB1,AMIND,18:01,0.0033995815899157
HLA-DPB1,AMIND,19:01,0.0065376568550946
HLA-DPB1,AMIND,20:01,0.0052301245667686
HLA-DPB1,AMIND,23:01,0.0047071128475048
HLA-DPB1,AMIND,26:01,0.0013075310403865
HLA-DPB1,AMIND,35:01,0.0002615062761504
HLA-DPB1,AMIND,39:01,0.0002615062761504
HLA-DPB1,AMIND,40:01,0.0005230125523017
HLA-DPB1,AMIND,46:01,0.0002615062761504
HLA-DPB1,AMIND,49:01,0.0002615062761504
HLA-DPB1,AMIND,51:01,0.0007845188284521
HLA-DPB1,AMIND,71:01,0.0002615062761504
HLA-DPB1,AMIND,79:01,0.0002615062761506
HLA-DPB1,AMIND,85:01,0.0013075310573965
HLA-DPB1,API,01:01,0.0460950246378482
HLA-DPB1,API,02:01,0.174917998792374
HLA-DPB1,API,02:02,0.033722289594466
HLA-DPB1,API,03:01,0.0519549568661096
HLA-DPB1,API,04:01,0.198490979524952
HLA-DPB1,API,04:02,0.0535643142080703
HLA-DPB1,API,05:01,0.227260897606229
HLA-DPB1,API,06:01,0.0005026450666626
HLA-DPB1,API,08:01,8.24008306e-06
HLA-DPB1,API,09:01,0.0328400760898707
HLA-DPB1,API,100:01,0.0002060020764936
HLA-DPB1,API,108:01,8.24008306e-06
HLA-DPB1,API,109:01,3.29603322401e-05
HLA-DPB1,API,10:01,0.0051418117626092
HLA-DPB1,API,113:01,8.24008306e-06
HLA-DPB1,API,115:01,8.24008306e-06
HLA-DPB1,API,116:01,1.648016612e-05
HLA-DPB1,API,11:01,0.000436724402182
HLA-DPB1,API,125:01,6.59205214639e-05
HLA-DPB1,API,139:01,2.47202491801e-05
HLA-DPB1,API,13:01,0.0711222756450327
HLA-DPB1,API,140:01,8.24008306e-06
HLA-DPB1,API,14:01,0.0313767594511616
HLA-DPB1,API,150:01,4.12004153e-05
HLA-DPB1,API,15:01,0.0031394716444609
HLA-DPB1,API,166:01,4.12004152878e-05
HLA-DPB1,API,16:01,0.0018872630043845
HLA-DPB1,API,17:01,0.015584640089382
HLA-DPB1,API,18:01,0.0001153611321337
HLA-DPB1,API,19:01,0.0049193295868421
HLA-DPB1,API,209:01,8.24008306e-06
HLA-DPB1,API,20:01,0.0001400814113671
HLA-DPB1,API,21:01,0.0140327687079393
HLA-DPB1,API,22:01,1.648016612e-05
HLA-DPB1,API,23:01,0.0006921669733462
HLA-DPB1,API,24:01,8.24008306e-06
HLA-DPB1,API,25:01,4.944049836e-05
HLA-DPB1,API,26:01,0.0212841345379234
HLA-DPB1,API,28:01,0.0034361146360355
HLA-DPB1,API,29:01,0.0006015260292264
HLA-DPB1,API,30:01,9.06408559532e-05
HLA-DPB1,API,31:01,0.0016315364458874
HLA-DPB1,API,32:01,4.7103325493e-06
HLA-DPB1,API,33:01,8.24008306e-06
HLA-DPB1,API,34:01,2.47202489125e-05
HLA-DPB1,API,357:01N,8.24008306e-06
HLA-DPB1,API,35:01,8.24008306e-06
HLA-DPB1,API,36:01,0.0002801628231416
HLA-DPB1,API,38:01,0.000824008306004
HLA-DPB1,API,39:01,4.12004153e-05
HLA-DPB1,API,40:01,3.29603322401e-05
HLA-DPB1,API,41:01,0.0007251267552951
HLA-DPB1,API,45:01,0.0003955239809411
HLA-DPB1,API,46:01,0.0001153611628405
HLA-DPB1,API,47:01,0.0002224822426213
HLA-DPB1,API,48:01,0.0006427264786826
HLA-DPB1,API,50:01,3.29603322401e-05
HLA-DPB1,API,51:01,0.0001071210740764
HLA-DPB1,API,52:01,8.24008306e-06
HLA-DPB1,API,55:01,2.472024918e-05
HLA-DPB1,API,56:01,8.24008306e-06
HLA-DPB1,API,57:01,1.648016612e-05
HLA-DPB1,API,63:01,1.648016612e-05
HLA-DPB1,API,65:01,4.94404983602e-05
HLA-DPB1,API,66:01,1.64801661201e-05
HLA-DPB1,API,68:01,8.24008306e-06
HLA-DPB1,API,71:01,4.94404983602e-05
HLA-DPB1,API,72:01,8.24008306e-06
HLA-DPB1,API,78:01,3.2960260732e-05
HLA-DPB1,API,80:01,8.24008306e-06
HLA-DPB1,API,81:01,1.648016612e-05
HLA-DPB1,API,82:01,3.5298792914e-06
HLA-DPB1,API,83:01,8.24008306e-06
HLA-DPB1,API,85:01,2.47202486435e-05
HLA-DPB1,API,91:01,0.0001730417442608
HLA-DPB1,API,92:01,8.24008306e-06
HLA-DPB1,API,93:01,0.0005108851160348
HLA-DPB1,CARB,01:01,0.321885795352408
HLA-DPB1,CARB,02:01,0.135033529734146
HLA-DPB1,CARB,02:02,0.0013208697416116
HLA-DPB1,CARB,03:01,0.0495826942105408
HLA-DPB1,CARB,04:01,0.0842308473789987
HLA-DPB1,CARB,04:02,0.13899613830596
HLA-DPB1,CARB,05:01,0.0042674253157318
HLA-DPB1,CARB,06:01,0.0017272912009752
HLA-DPB1,CARB,09:01,0.0014224731173377
HLA-DPB1,CARB,103:01,0.000101605364763
HLA-DPB1,CARB,10:01,0.0038610038401393
HLA-DPB1,CARB,11:01,0.0285511074161445
HLA-DPB1,CARB,13:01,0.0403373290008104
HLA-DPB1,CARB,14:01,0.0052842027571478
HLA-DPB1,CARB,156:01,0.000101605364763
HLA-DPB1,CARB,15:01,0.0036577864724962
HLA-DPB1,CARB,16:01,0.0013208689112636
HLA-DPB1,CARB,17:01,0.0643161951910964
HLA-DPB1,CARB,18:01,0.0565941878864858
HLA-DPB1,CARB,19:01,0.0034545824019511
HLA-DPB1,CARB,20:01,0.000508026823816
HLA-DPB1,CARB,23:01,0.0007112356718862
HLA-DPB1,CARB,26:01,0.0012192643771591
HLA-DPB1,CARB,27:01,0.0002032107295265
HLA-DPB1,CARB,28:01,0.000203210729527
HLA-DPB1,CARB,29:01,0.0037593984067204
HLA-DPB1,CARB,30:01,0.0034545824015991
HLA-DPB1,CARB,34:01,0.0011176590123959
HLA-DPB1,CARB,39:01,0.006705954046125
HLA-DPB1,CARB,40:01,0.0148343831178679
HLA-DPB1,CARB,46:01,0.0001016053647633
HLA-DPB1,CARB,49:01,0.0006096321704681
HLA-DPB1,CARB,53:01,0.000101605364763
HLA-DPB1,CARB,55:01,0.0013208697419224
HLA-DPB1,CARB,61:01N,0.000101605364763
HLA-DPB1,CARB,63:01,0.0009144482828696
HLA-DPB1,CARB,71:01,0.000101605364763
HLA-DPB1,CARB,80:01,0.00030481609429
HLA-DPB1,CARB,85:01,0.0175777280797614
HLA-DPB1,CARB,95:01,0.000101605364763
HLA-DPB1,CARHIS,01:01,0.0921493760184459
HLA-DPB1,CARHIS,02:01,0.146397363172195
HLA-DPB1,CARHIS,02:02,0.0074501769372931
HLA-DPB1,CARHIS,03:01,0.0861519604929305
HLA-DPB1,CARHIS,04:01,0.27766407594398
HLA-DPB1,CARHIS,04:02,0.149438736326029
HLA-DPB1,CARHIS,05:01,0.0139690817592777
HLA-DPB1,CARHIS,06:01,0.0099180480378503
HLA-DPB1,CARHIS,09:01,0.0066120320317958
HLA-DPB1,CARHIS,10:01,0.0211398770058418
HLA-DPB1,CARHIS,11:01,0.0318029425382021
HLA-DPB1,CARHIS,13:01,0.0255168560239784
HLA-DPB1,CARHIS,14:01,0.0360543307377788
HLA-DPB1,CARHIS,153:01,9.31272117714e-05
HLA-DPB1,CARHIS,15:01,0.0060998323710188
HLA-DPB1,CARHIS,16:01,0.0027938156999858
HLA-DPB1,CARHIS,17:01,0.050475317472791
HLA-DPB1,CARHIS,18:01,0.0111752635642062
HLA-DPB1,CARHIS,19:01,0.0057738871287215
HLA-DPB1,CARHIS,20:01,0.0028403799590239
HLA-DPB1,CARHIS,21:01,4.65636058857e-05
HLA-DPB1,CARHIS,23:01,0.0026541252624584
HLA-DPB1,CARHIS,26:01,0.0002793816353138
HLA-DPB1,CARHIS,27:01,0.0028869435648663
HLA-DPB1,CARHIS,28:01,4.65636058857e-05
HLA-DPB1,CARHIS,29:01,0.0024213075059513
HLA-DPB1,CARHIS,30:01,0.0007450176941703
HLA-DPB1,CARHIS,34:01,0.0003725088470851
HLA-DPB1,CARHIS,35:01,0.0002328180294282
HLA-DPB1,CARHIS,39:01,0.0007915808429971
HLA-DPB1,CARHIS,40:01,0.0023747439001672
HLA-DPB1,CARHIS,41:01,4.65636058857e-05
HLA-DPB1,CARHIS,45:01,9.31272117714e-05
HLA-DPB1,CARHIS,46:01,4.65636058857e-05
HLA-DPB1,CARHIS,49:01,4.65636058857e-05
HLA-DPB1,CARHIS,50:01,4.65636058857e-05
HLA-DPB1,CARHIS,51:01,4.65636058857e-05
HLA-DPB1,CARHIS,53:01,0.0001396908176569
HLA-DPB1,CARHIS,55:01,4.65636058857e-05
HLA-DPB1,CARHIS,59:01,4.65636058857e-05
HLA-DPB1,CARHIS,63:01,0.0005587632706228
HLA-DPB1,CARHIS,71:01,4.65636058857e-05
HLA-DPB1,CARHIS,80:01,0.0001862544235428
HLA-DPB1,CARHIS,81:01,4.65636058857e-05
HLA-DPB1,CARHIS,82:01,4.65636058857e-05
HLA-DPB1,CARHIS,85:01,0.0019556714466029
HLA-DPB1,CARHIS,86:01,4.65636058857e-05
HLA-DPB1,CARHIS,99:01,0.0001862544235428
HLA-DPB1,CARIBI,01:01,0.121129545623743
HLA-DPB1,CARIBI,02:01,0.154694078336889
HLA-DPB1,CARIBI,02:02,0.0053257369333664
HLA-DPB1,CARIBI,03:01,0.0854673580984187
HLA-DPB1,CARIBI,04:01,0.236001700030975
HLA-DPB1,CARIBI,04:02,0.150787442841141
HLA-DPB1,CARIBI,05:01,0.0078028238764471
HLA-DPB1,CARIBI,06:01,0.0059450086664885
HLA-DPB1,CARIBI,09:01,0.0054495912804945
HLA-DPB1,CARIBI,10:01,0.0190735693218853
HLA-DPB1,CARIBI,11:01,0.0281149367796038
HLA-DPB1,CARIBI,13:01,0.0300966062512491
HLA-DPB1,CARIBI,14:01,0.0375278670911253
HLA-DPB1,CARIBI,15:01,0.0038394794283766
HLA-DPB1,CARIBI,16:01,0.0026009361043585
HLA-DPB1,CARIBI,17:01,0.0568491447472699
HLA-DPB1,CARIBI,18:01,0.0161010626944375
HLA-DPB1,CARIBI,19:01,0.0069358434082006
HLA-DPB1,CARIBI,20:01,0.0032202130289906
HLA-DPB1,CARIBI,21:01,0.0003715630418628
HLA-DPB1,CARIBI,23:01,0.0013623978201623
HLA-DPB1,CARIBI,26:01,0.0030963586759165
HLA-DPB1,CARIBI,27:01,0.0042110478045324
HLA-DPB1,CARIBI,28:01,0.0001238543472876
HLA-DPB1,CARIBI,29:01,0.002848649319255
HLA-DPB1,CARIBI,30:01,0.0008669804310132
HLA-DPB1,CARIBI,34:01,0.0006192717364379
HLA-DPB1,CARIBI,35:01,0.0002477086945749
HLA-DPB1,CARIBI,39:01,0.0013625205515994
HLA-DPB1,CARIBI,40:01,0.0032202125294384
HLA-DPB1,CARIBI,49:01,0.0003715630418628
HLA-DPB1,CARIBI,53:01,0.0001238543472879
HLA-DPB1,CARIBI,59:01,0.0001238543472879
HLA-DPB1,CARIBI,63:01,0.0007431260837099
HLA-DPB1,CARIBI,69:01,0.0001238543472879
HLA-DPB1,CARIBI,71:01,0.0001238543472876
HLA-DPB1,CARIBI,80:01,0.0001238543472879
HLA-DPB1,CARIBI,85:01,0.0028486499876143
HLA-DPB1,CARIBI,87:01,0.0001238543472879
HLA-DPB1,CAU,01:01,0.0498432781314806
